tripduration,start_station_id,start_station_name,end_station_id,end_station_name
2251,91,One Kendall Square at Hampshire St / Portland St,54,Tremont St at West St
2251,80,MIT Stata Center at Vassar St / Main St,105,Lower Cambridgeport at Magazine St/Riverside Rd
2251,41,Packard's Corner - Commonwealth Ave at Brighton Ave,75,Lafayette Square at Mass Ave / Main St / Columbia St
2251,32,Landmark Center - Brookline Ave at Park Dr,124,Curtis Hall - South St at Centre St
2250,117,Binney St / Sixth St,133,Green Street T Stop - Green St at Amory St
2250,71,Conway Park - Somerville Avenue,185,Third at Binney
2250,67,MIT at Mass Ave / Amherst St,7,Fan Pier
2250,36,Copley Square - Dartmouth St at Boylston St,152,Ink Block - Harrison Ave at Herald St
2250,22,South Station - 700 Atlantic Ave,95,Cambridge St - at Columbia St / Webster Ave
2250,20,Aquarium T Stop - 200 Atlantic Ave,16,Back Bay T Stop - Dartmouth St at Stuart St
2250,16,Back Bay T Stop - Dartmouth St at Stuart St,126,Egleston Square - Atherton St at Washington St
2249,179,MIT Vassar St,179,MIT Vassar St
2249,133,Green Street T Stop - Green St at Amory St,133,Green Street T Stop - Green St at Amory St
2249,98,Warren St at Chelsea St,40,Lewis Wharf at Atlantic Ave
2249,74,Harvard Square at Mass Ave/ Dunster,60,Charles Circle - Charles St at Cambridge St
2249,6,Cambridge St at Joy St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2248,193,Brookline Village - Station Street @ MBTA,135,ID Building East
2248,90,Lechmere Station at Cambridge St / First St,142,Alewife Station at Russell Field
2248,82,Washington Square at Washington St. / Beacon St.,120,Charles st and Beacon St
2248,73,Harvard Square at Brattle St / Eliot St,53,Beacon St at Massachusetts Ave
2248,70,Harvard Kennedy School at Bennett St / Eliot St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2248,58,Beacon St at Arlington St,54,Tremont St at West St
2248,40,Lewis Wharf at Atlantic Ave,59,Chinatown Gate Plaza
2248,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,54,Tremont St at West St
2248,6,Cambridge St at Joy St,4,Tremont St at E Berkeley St
2247,149,175 N Harvard St,16,Back Bay T Stop - Dartmouth St at Stuart St
2247,143,EF - North Point Park,82,Washington Square at Washington St. / Beacon St.
2247,73,Harvard Square at Brattle St / Eliot St,21,Prudential Center - Belvedere St
2247,69,Coolidge Corner - Beacon St @ Centre St,36,Copley Square - Dartmouth St at Boylston St
2247,67,MIT at Mass Ave / Amherst St,32,Landmark Center - Brookline Ave at Park Dr
2247,53,Beacon St at Massachusetts Ave,67,MIT at Mass Ave / Amherst St
2247,42,Boylston St at Arlington St,119,South Boston Library - 646 E Broadway
2246,98,Warren St at Chelsea St,23,Boston City Hall - 28 State St
2246,68,Central Square at Mass Ave / Essex St,58,Beacon St at Arlington St
2246,24,Seaport Square - Seaport Blvd at Northern Ave,5,Northeastern University - North Parking Lot
2245,122,Burlington Ave at Brookline Ave,143,EF - North Point Park
2245,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,70,Harvard Kennedy School at Bennett St / Eliot St
2245,60,Charles Circle - Charles St at Cambridge St,124,Curtis Hall - South St at Centre St
2245,36,Copley Square - Dartmouth St at Boylston St,60,Charles Circle - Charles St at Cambridge St
2244,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2244,134,Boylston St at Dartmouth St,40,Lewis Wharf at Atlantic Ave
2244,98,Warren St at Chelsea St,23,Boston City Hall - 28 State St
2244,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,67,MIT at Mass Ave / Amherst St
2244,74,Harvard Square at Mass Ave/ Dunster,29,Innovation Lab - 125 Western Ave at Batten Way
2244,47,Cross St at Hanover St,179,MIT Vassar St
2243,115,Porter Square Station,60,Charles Circle - Charles St at Cambridge St
2243,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,60,Charles Circle - Charles St at Cambridge St
2243,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,60,Charles Circle - Charles St at Cambridge St
2243,70,Harvard Kennedy School at Bennett St / Eliot St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2243,59,Chinatown Gate Plaza,59,Chinatown Gate Plaza
2243,53,Beacon St at Massachusetts Ave,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2243,35,Arch St at Franklin St,167,Ryan Playground - Dorchester Ave at Harbor View St
2243,31,Seaport Hotel - Congress St at Seaport Ln,47,Cross St at Hanover St
2242,170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave
2242,89,Harvard Law School at Mass Ave / Jarvis St,67,MIT at Mass Ave / Amherst St
2242,74,Harvard Square at Mass Ave/ Dunster,51,Washington St at Lenox St
2242,58,Beacon St at Arlington St,134,Boylston St at Dartmouth St
2242,21,Prudential Center - Belvedere St,45,Yawkey Way at Boylston St.
2242,16,Back Bay T Stop - Dartmouth St at Stuart St,75,Lafayette Square at Mass Ave / Main St / Columbia St
2241,74,Harvard Square at Mass Ave/ Dunster,60,Charles Circle - Charles St at Cambridge St
2241,71,Conway Park - Somerville Avenue,74,Harvard Square at Mass Ave/ Dunster
2241,70,Harvard Kennedy School at Bennett St / Eliot St,52,Newbury St at Hereford St
2241,43,Rowes Wharf at Atlantic Ave,36,Copley Square - Dartmouth St at Boylston St
2241,42,Boylston St at Arlington St,107,Ames St at Main St
2241,21,Prudential Center - Belvedere St,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
2240,163,The Lawn on D,163,The Lawn on D
2240,91,One Kendall Square at Hampshire St / Portland St,54,Tremont St at West St
2240,58,Beacon St at Arlington St,58,Beacon St at Arlington St
2240,20,Aquarium T Stop - 200 Atlantic Ave,16,Back Bay T Stop - Dartmouth St at Stuart St
2239,141,Kendall Street,56,Dudley Square - Dudley St at Warren St
2239,94,Main St at Austin St,58,Beacon St at Arlington St
2239,47,Cross St at Hanover St,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2239,19,Park Dr at Buswell St,90,Lechmere Station at Cambridge St / First St
2239,16,Back Bay T Stop - Dartmouth St at Stuart St,13,Boston Medical Center - E Concord St at Harrison Ave
2238,135,ID Building East,135,ID Building East
2238,110,Harvard University Gund Hall at Quincy St / Kirkland S,71,Conway Park - Somerville Avenue
2238,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,10,B.U. Central - 725 Comm. Ave.
2238,58,Beacon St at Arlington St,61,Boylston St at Fairfield St
2238,52,Newbury St at Hereford St,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St
2238,51,Washington St at Lenox St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
2238,22,South Station - 700 Atlantic Ave,79,Beacon St at Washington / Kirkland
2237,102,Powder House Circle - Nathan Tufts Park,102,Powder House Circle - Nathan Tufts Park
2237,98,Warren St at Chelsea St,128,E Cottage St at Columbia Rd
2237,70,Harvard Kennedy School at Bennett St / Eliot St,58,Beacon St at Arlington St
2237,59,Chinatown Gate Plaza,124,Curtis Hall - South St at Centre St
2237,54,Tremont St at West St,29,Innovation Lab - 125 Western Ave at Batten Way
2237,49,Stuart St at Charles St,53,Beacon St at Massachusetts Ave
2237,45,Yawkey Way at Boylston St.,73,Harvard Square at Brattle St / Eliot St
2236,190,Nashua Street at Red Auerbach Way,190,Nashua Street at Red Auerbach Way
2236,163,The Lawn on D,163,The Lawn on D
2236,94,Main St at Austin St,58,Beacon St at Arlington St
2236,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42,Boylston St at Arlington St
2236,47,Cross St at Hanover St,58,Beacon St at Arlington St
2236,44,Congress St at North St,21,Prudential Center - Belvedere St
2236,40,Lewis Wharf at Atlantic Ave,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2236,6,Cambridge St at Joy St,42,Boylston St at Arlington St
2235,146,Murphy Skating Rink - 1880 Day Blvd,167,Ryan Playground - Dorchester Ave at Harbor View St
2235,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,58,Beacon St at Arlington St
2235,64,Congress St at Sleeper St,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St
2235,60,Charles Circle - Charles St at Cambridge St,5,Northeastern University - North Parking Lot
2235,42,Boylston St at Arlington St,74,Harvard Square at Mass Ave/ Dunster
2235,31,Seaport Hotel - Congress St at Seaport Ln,121,W Broadway at Dorchester St
2235,21,Prudential Center - Belvedere St,74,Harvard Square at Mass Ave/ Dunster
2234,193,Brookline Village - Station Street @ MBTA,100,Davis Square
2234,149,175 N Harvard St,16,Back Bay T Stop - Dartmouth St at Stuart St
2234,102,Powder House Circle - Nathan Tufts Park,102,Powder House Circle - Nathan Tufts Park
2234,91,One Kendall Square at Hampshire St / Portland St,98,Warren St at Chelsea St
2234,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,72,One Broadway / Kendall Sq at Main St / 3rd St
2234,74,Harvard Square at Mass Ave/ Dunster,90,Lechmere Station at Cambridge St / First St
2234,68,Central Square at Mass Ave / Essex St,80,MIT Stata Center at Vassar St / Main St
2234,65,Boston Convention and Exhibition Center - Summer St at West Side Dr,36,Copley Square - Dartmouth St at Boylston St
2234,52,Newbury St at Hereford St,45,Yawkey Way at Boylston St.
2233,133,Green Street T Stop - Green St at Amory St,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St
2233,90,Lechmere Station at Cambridge St / First St,95,Cambridge St - at Columbia St / Webster Ave
2233,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42,Boylston St at Arlington St
2233,48,Post Office Square - Pearl St at Milk St,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
2233,33,Kenmore Square,60,Charles Circle - Charles St at Cambridge St
2232,189,Kendall T,70,Harvard Kennedy School at Bennett St / Eliot St
2232,119,South Boston Library - 646 E Broadway,205,Bowdoin St at Quincy St
2232,100,Davis Square,142,Alewife Station at Russell Field
2232,88,Inman Square at Vellucci Plaza / Hampshire St,19,Park Dr at Buswell St
2232,74,Harvard Square at Mass Ave/ Dunster,16,Back Bay T Stop - Dartmouth St at Stuart St
2232,67,MIT at Mass Ave / Amherst St,116,359 Broadway - Broadway at Fayette Street
2232,54,Tremont St at West St,190,Nashua Street at Red Auerbach Way
2232,53,Beacon St at Massachusetts Ave,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2232,47,Cross St at Hanover St,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2232,45,Yawkey Way at Boylston St.,49,Stuart St at Charles St
2232,17,Soldiers Field Park - 111 Western Ave,17,Soldiers Field Park - 111 Western Ave
2231,192,Purchase St at Pearl St,54,Tremont St at West St
2231,140,Danehy Park,115,Porter Square Station
2231,100,Davis Square,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
2231,74,Harvard Square at Mass Ave/ Dunster,58,Beacon St at Arlington St
2231,61,Boylston St at Fairfield St,36,Copley Square - Dartmouth St at Boylston St
2231,47,Cross St at Hanover St,45,Yawkey Way at Boylston St.
2231,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,171,Bunker Hill Community College
2231,4,Tremont St at E Berkeley St,13,Boston Medical Center - E Concord St at Harrison Ave
2231,4,Tremont St at E Berkeley St,45,Yawkey Way at Boylston St.
2230,174,Washington St at Brock St,174,Washington St at Brock St
2230,149,175 N Harvard St,32,Landmark Center - Brookline Ave at Park Dr
2230,69,Coolidge Corner - Beacon St @ Centre St,124,Curtis Hall - South St at Centre St
2230,68,Central Square at Mass Ave / Essex St,74,Harvard Square at Mass Ave/ Dunster
2230,47,Cross St at Hanover St,179,MIT Vassar St
2230,32,Landmark Center - Brookline Ave at Park Dr,116,359 Broadway - Broadway at Fayette Street
2230,19,Park Dr at Buswell St,90,Lechmere Station at Cambridge St / First St
2229,125,Hyde Square - Barbara St at Centre St,115,Porter Square Station
2229,116,359 Broadway - Broadway at Fayette Street,70,Harvard Kennedy School at Bennett St / Eliot St
2229,89,Harvard Law School at Mass Ave / Jarvis St,89,Harvard Law School at Mass Ave / Jarvis St
2229,88,Inman Square at Vellucci Plaza / Hampshire St,88,Inman Square at Vellucci Plaza / Hampshire St
2229,74,Harvard Square at Mass Ave/ Dunster,58,Beacon St at Arlington St
2229,67,MIT at Mass Ave / Amherst St,58,Beacon St at Arlington St
2229,65,Boston Convention and Exhibition Center - Summer St at West Side Dr,36,Copley Square - Dartmouth St at Boylston St
2229,58,Beacon St at Arlington St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2229,48,Post Office Square - Pearl St at Milk St,29,Innovation Lab - 125 Western Ave at Batten Way
2229,45,Yawkey Way at Boylston St.,120,Charles st and Beacon St
2229,16,Back Bay T Stop - Dartmouth St at Stuart St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2228,134,Boylston St at Dartmouth St,40,Lewis Wharf at Atlantic Ave
2228,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,53,Beacon St at Massachusetts Ave
2228,90,Lechmere Station at Cambridge St / First St,9,Commonwealth Ave at Buick St
2228,82,Washington Square at Washington St. / Beacon St.,13,Boston Medical Center - E Concord St at Harrison Ave
2228,80,MIT Stata Center at Vassar St / Main St,47,Cross St at Hanover St
2228,54,Tremont St at West St,190,Nashua Street at Red Auerbach Way
2228,42,Boylston St at Arlington St,74,Harvard Square at Mass Ave/ Dunster
2227,215,The Eddy - New St at Sumner St,215,The Eddy - New St at Sumner St
2227,33,Kenmore Square,60,Charles Circle - Charles St at Cambridge St
2227,22,South Station - 700 Atlantic Ave,36,Copley Square - Dartmouth St at Boylston St
2227,15,Brighton Mills - 370 Western Ave,42,Boylston St at Arlington St
2226,178,MIT Pacific St at Purrington St,58,Beacon St at Arlington St
2226,37,New Balance - 20 Guest St,37,New Balance - 20 Guest St
2226,35,Arch St at Franklin St,149,175 N Harvard St
2226,19,Park Dr at Buswell St,91,One Kendall Square at Hampshire St / Portland St
2225,180,Mt Auburn,48,Post Office Square - Pearl St at Milk St
2225,77,Somerville City Hall,177,University Park
2225,67,MIT at Mass Ave / Amherst St,58,Beacon St at Arlington St
2225,58,Beacon St at Arlington St,73,Harvard Square at Brattle St / Eliot St
2225,23,Boston City Hall - 28 State St,110,Harvard University Gund Hall at Quincy St / Kirkland S
2224,196,Roxbury YMCA - Warren St at MLK Blvd,196,Roxbury YMCA - Warren St at MLK Blvd
2224,190,Nashua Street at Red Auerbach Way,179,MIT Vassar St
2224,151,Surface Rd at India St,40,Lewis Wharf at Atlantic Ave
2224,131,Jackson Square T Stop,125,Hyde Square - Barbara St at Centre St
2224,115,Porter Square Station,36,Copley Square - Dartmouth St at Boylston St
2224,36,Copley Square - Dartmouth St at Boylston St,75,Lafayette Square at Mass Ave / Main St / Columbia St
2224,31,Seaport Hotel - Congress St at Seaport Ln,47,Cross St at Hanover St
2223,151,Surface Rd at India St,58,Beacon St at Arlington St
2223,149,175 N Harvard St,82,Washington Square at Washington St. / Beacon St.
2223,74,Harvard Square at Mass Ave/ Dunster,23,Boston City Hall - 28 State St
2223,32,Landmark Center - Brookline Ave at Park Dr,74,Harvard Square at Mass Ave/ Dunster
2223,19,Park Dr at Buswell St,107,Ames St at Main St
2222,184,Sidney Research Campus/ Erie Street at Waverly,182,Museum of Science
2222,100,Davis Square,142,Alewife Station at Russell Field
2222,96,Cambridge Main Library at Broadway / Trowbridge St,54,Tremont St at West St
2222,93,JFK/UMass T Stop,203,Columbia Rd at Ceylon St
2222,74,Harvard Square at Mass Ave/ Dunster,16,Back Bay T Stop - Dartmouth St at Stuart St
2222,69,Coolidge Corner - Beacon St @ Centre St,39,Washington St at Rutland St
2222,67,MIT at Mass Ave / Amherst St,133,Green Street T Stop - Green St at Amory St
2222,58,Beacon St at Arlington St,134,Boylston St at Dartmouth St
2222,47,Cross St at Hanover St,6,Cambridge St at Joy St
2222,42,Boylston St at Arlington St,32,Landmark Center - Brookline Ave at Park Dr
2222,22,South Station - 700 Atlantic Ave,37,New Balance - 20 Guest St
2222,20,Aquarium T Stop - 200 Atlantic Ave,45,Yawkey Way at Boylston St.
2221,135,ID Building East,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2221,70,Harvard Kennedy School at Bennett St / Eliot St,70,Harvard Kennedy School at Bennett St / Eliot St
2221,65,Boston Convention and Exhibition Center - Summer St at West Side Dr,93,JFK/UMass T Stop
2221,61,Boylston St at Fairfield St,55,Boylston St at Massachusetts Ave
2221,58,Beacon St at Arlington St,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2221,20,Aquarium T Stop - 200 Atlantic Ave,72,One Broadway / Kendall Sq at Main St / 3rd St
2220,167,Ryan Playground - Dorchester Ave at Harbor View St,88,Inman Square at Vellucci Plaza / Hampshire St
2220,149,175 N Harvard St,42,Boylston St at Arlington St
2220,126,Egleston Square - Atherton St at Washington St,133,Green Street T Stop - Green St at Amory St
2220,107,Ames St at Main St,26,Washington St at Waltham St
2220,36,Copley Square - Dartmouth St at Boylston St,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
2220,20,Aquarium T Stop - 200 Atlantic Ave,45,Yawkey Way at Boylston St.
2219,126,Egleston Square - Atherton St at Washington St,133,Green Street T Stop - Green St at Amory St
2219,91,One Kendall Square at Hampshire St / Portland St,149,175 N Harvard St
2219,81,Boylston St at Washington St,92,University of Massachusetts Boston - Integrated Sciences Complex
2219,55,Boylston St at Massachusetts Ave,81,Boylston St at Washington St
2219,49,Stuart St at Charles St,107,Ames St at Main St
2219,47,Cross St at Hanover St,61,Boylston St at Fairfield St
2219,23,Boston City Hall - 28 State St,23,Boston City Hall - 28 State St
2218,146,Murphy Skating Rink - 1880 Day Blvd,93,JFK/UMass T Stop
2218,141,Kendall Street,50,Boylston St at Berkeley St
2218,114,Teele Square at 239 Holland St,40,Lewis Wharf at Atlantic Ave
2218,100,Davis Square,69,Coolidge Corner - Beacon St @ Centre St
2218,98,Warren St at Chelsea St,7,Fan Pier
2218,74,Harvard Square at Mass Ave/ Dunster,17,Soldiers Field Park - 111 Western Ave
2218,74,Harvard Square at Mass Ave/ Dunster,23,Boston City Hall - 28 State St
2218,71,Conway Park - Somerville Avenue,4,Tremont St at E Berkeley St
2218,54,Tremont St at West St,42,Boylston St at Arlington St
2218,36,Copley Square - Dartmouth St at Boylston St,64,Congress St at Sleeper St
2218,32,Landmark Center - Brookline Ave at Park Dr,137,Magoun Square at Trum Field
2217,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,36,Copley Square - Dartmouth St at Boylston St
2217,47,Cross St at Hanover St,42,Boylston St at Arlington St
2217,47,Cross St at Hanover St,45,Yawkey Way at Boylston St.
2217,47,Cross St at Hanover St,75,Lafayette Square at Mass Ave / Main St / Columbia St
2216,149,175 N Harvard St,48,Post Office Square - Pearl St at Milk St
2216,74,Harvard Square at Mass Ave/ Dunster,60,Charles Circle - Charles St at Cambridge St
2216,22,South Station - 700 Atlantic Ave,163,The Lawn on D
2216,16,Back Bay T Stop - Dartmouth St at Stuart St,43,Rowes Wharf at Atlantic Ave
2216,11,Longwood Ave at Binney St,26,Washington St at Waltham St
2215,219,Central Square - East Boston,211,Piers Park
2215,134,Boylston St at Dartmouth St,58,Beacon St at Arlington St
2215,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,40,Lewis Wharf at Atlantic Ave
2215,66,Allston Green District - Griggs St at Commonwealth Ave,58,Beacon St at Arlington St
2215,44,Congress St at North St,42,Boylston St at Arlington St
2215,43,Rowes Wharf at Atlantic Ave,36,Copley Square - Dartmouth St at Boylston St
2215,21,Prudential Center - Belvedere St,74,Harvard Square at Mass Ave/ Dunster
2215,17,Soldiers Field Park - 111 Western Ave,58,Beacon St at Arlington St
2215,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,36,Copley Square - Dartmouth St at Boylston St
2214,56,Dudley Square - Dudley St at Warren St,56,Dudley Square - Dudley St at Warren St
2214,55,Boylston St at Massachusetts Ave,133,Green Street T Stop - Green St at Amory St
2214,47,Cross St at Hanover St,42,Boylston St at Arlington St
2214,43,Rowes Wharf at Atlantic Ave,43,Rowes Wharf at Atlantic Ave
2214,20,Aquarium T Stop - 200 Atlantic Ave,44,Congress St at North St
2214,6,Cambridge St at Joy St,177,University Park
2213,186,Congress St at Northern Ave,33,Kenmore Square
2213,182,Museum of Science,45,Yawkey Way at Boylston St.
2213,88,Inman Square at Vellucci Plaza / Hampshire St,124,Curtis Hall - South St at Centre St
2213,33,Kenmore Square,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace
2212,163,The Lawn on D,43,Rowes Wharf at Atlantic Ave
2212,151,Surface Rd at India St,58,Beacon St at Arlington St
2212,141,Kendall Street,56,Dudley Square - Dudley St at Warren St
2212,125,Hyde Square - Barbara St at Centre St,180,Mt Auburn
2212,68,Central Square at Mass Ave / Essex St,74,Harvard Square at Mass Ave/ Dunster
2212,58,Beacon St at Arlington St,74,Harvard Square at Mass Ave/ Dunster
2212,47,Cross St at Hanover St,61,Boylston St at Fairfield St
2212,40,Lewis Wharf at Atlantic Ave,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square
2212,37,New Balance - 20 Guest St,60,Charles Circle - Charles St at Cambridge St
2212,5,Northeastern University - North Parking Lot,69,Coolidge Corner - Beacon St @ Centre St
2212,4,Tremont St at E Berkeley St,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
2211,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42,Boylston St at Arlington St
2211,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,47,Cross St at Hanover St
2211,80,MIT Stata Center at Vassar St / Main St,105,Lower Cambridgeport at Magazine St/Riverside Rd
2211,74,Harvard Square at Mass Ave/ Dunster,10,B.U. Central - 725 Comm. Ave.
2211,72,One Broadway / Kendall Sq at Main St / 3rd St,44,Congress St at North St
2211,47,Cross St at Hanover St,53,Beacon St at Massachusetts Ave
2211,29,Innovation Lab - 125 Western Ave at Batten Way,149,175 N Harvard St
2211,21,Prudential Center - Belvedere St,36,Copley Square - Dartmouth St at Boylston St
2211,6,Cambridge St at Joy St,120,Charles st and Beacon St
2210,120,Charles st and Beacon St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
2210,119,South Boston Library - 646 E Broadway,119,South Boston Library - 646 E Broadway
2210,115,Porter Square Station,72,One Broadway / Kendall Sq at Main St / 3rd St
2210,74,Harvard Square at Mass Ave/ Dunster,51,Washington St at Lenox St
2210,68,Central Square at Mass Ave / Essex St,80,MIT Stata Center at Vassar St / Main St
2210,45,Yawkey Way at Boylston St.,184,Sidney Research Campus/ Erie Street at Waverly
2210,10,B.U. Central - 725 Comm. Ave.,52,Newbury St at Hereford St
2209,98,Warren St at Chelsea St,96,Cambridge Main Library at Broadway / Trowbridge St
2209,58,Beacon St at Arlington St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2209,55,Boylston St at Massachusetts Ave,182,Museum of Science
2209,19,Park Dr at Buswell St,61,Boylston St at Fairfield St
2208,184,Sidney Research Campus/ Erie Street at Waverly,182,Museum of Science
2208,151,Surface Rd at India St,121,W Broadway at Dorchester St
2208,105,Lower Cambridgeport at Magazine St/Riverside Rd,82,Washington Square at Washington St. / Beacon St.
2208,61,Boylston St at Fairfield St,44,Congress St at North St
2208,50,Boylston St at Berkeley St,107,Ames St at Main St
2208,36,Copley Square - Dartmouth St at Boylston St,81,Boylston St at Washington St
2208,20,Aquarium T Stop - 200 Atlantic Ave,90,Lechmere Station at Cambridge St / First St
2208,20,Aquarium T Stop - 200 Atlantic Ave,113,Andrew T Stop - Dorchester Ave at Dexter St
2207,190,Nashua Street at Red Auerbach Way,190,Nashua Street at Red Auerbach Way
2207,121,W Broadway at Dorchester St,121,W Broadway at Dorchester St
2207,93,JFK/UMass T Stop,93,JFK/UMass T Stop
2207,55,Boylston St at Massachusetts Ave,55,Boylston St at Massachusetts Ave
2207,24,Seaport Square - Seaport Blvd at Northern Ave,24,Seaport Square - Seaport Blvd at Northern Ave
2207,22,South Station - 700 Atlantic Ave,58,Beacon St at Arlington St
2207,19,Park Dr at Buswell St,91,One Kendall Square at Hampshire St / Portland St
2206,81,Boylston St at Washington St,67,MIT at Mass Ave / Amherst St
2206,74,Harvard Square at Mass Ave/ Dunster,60,Charles Circle - Charles St at Cambridge St
2206,70,Harvard Kennedy School at Bennett St / Eliot St,185,Third at Binney
2206,65,Boston Convention and Exhibition Center - Summer St at West Side Dr,16,Back Bay T Stop - Dartmouth St at Stuart St
2206,61,Boylston St at Fairfield St,65,Boston Convention and Exhibition Center - Summer St at West Side Dr
2206,53,Beacon St at Massachusetts Ave,95,Cambridge St - at Columbia St / Webster Ave
2205,195,Brian P. Murphy Staircase at Child Street,195,Brian P. Murphy Staircase at Child Street
2205,143,EF - North Point Park,82,Washington Square at Washington St. / Beacon St.
2205,115,Porter Square Station,100,Davis Square
2205,96,Cambridge Main Library at Broadway / Trowbridge St,7,Fan Pier
2205,73,Harvard Square at Brattle St / Eliot St,44,Congress St at North St
2205,55,Boylston St at Massachusetts Ave,55,Boylston St at Massachusetts Ave
2205,47,Cross St at Hanover St,75,Lafayette Square at Mass Ave / Main St / Columbia St
2205,24,Seaport Square - Seaport Blvd at Northern Ave,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St
2205,16,Back Bay T Stop - Dartmouth St at Stuart St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2205,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,36,Copley Square - Dartmouth St at Boylston St
2204,195,Brian P. Murphy Staircase at Child Street,20,Aquarium T Stop - 200 Atlantic Ave
2204,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,25,South End Library - Tremont St at W Newton St
2204,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,40,Lewis Wharf at Atlantic Ave
2204,53,Beacon St at Massachusetts Ave,67,MIT at Mass Ave / Amherst St
2204,16,Back Bay T Stop - Dartmouth St at Stuart St,133,Green Street T Stop - Green St at Amory St
2204,8,Union Square - Brighton Ave at Cambridge St,74,Harvard Square at Mass Ave/ Dunster
2203,143,EF - North Point Park,177,University Park
2203,134,Boylston St at Dartmouth St,177,University Park
2203,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,67,MIT at Mass Ave / Amherst St
2203,91,One Kendall Square at Hampshire St / Portland St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2203,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,36,Copley Square - Dartmouth St at Boylston St
2203,74,Harvard Square at Mass Ave/ Dunster,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
2203,72,One Broadway / Kendall Sq at Main St / 3rd St,149,175 N Harvard St
2203,47,Cross St at Hanover St,78,Union Square - Somerville
2203,42,Boylston St at Arlington St,44,Congress St at North St
2203,40,Lewis Wharf at Atlantic Ave,116,359 Broadway - Broadway at Fayette Street
2203,13,Boston Medical Center - E Concord St at Harrison Ave,70,Harvard Kennedy School at Bennett St / Eliot St
2202,163,The Lawn on D,163,The Lawn on D
2202,74,Harvard Square at Mass Ave/ Dunster,74,Harvard Square at Mass Ave/ Dunster
2202,19,Park Dr at Buswell St,189,Kendall T
2202,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,96,Cambridge Main Library at Broadway / Trowbridge St
2202,6,Cambridge St at Joy St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2201,190,Nashua Street at Red Auerbach Way,15,Brighton Mills - 370 Western Ave
2201,78,Union Square - Somerville,78,Union Square - Somerville
2201,74,Harvard Square at Mass Ave/ Dunster,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
